x,y,U,V,urms,vrms,uv
0,1.9837,0.60544,5.4116e-21,0.20203,0.023513,0.0020819
0,1.9851,0.56496,6.3584e-21,0.19374,0.021104,0.0017773
0,1.9864,0.52382,5.3438e-21,0.18428,0.018773,0.001486
0,1.9877,0.48238,-1.0033e-21,0.17372,0.016535,0.0012144
0,1.9889,0.44101,3.2168e-21,0.1622,0.014402,0.00096786
0,1.99,0.40012,7.6515e-22,0.14989,0.012391,0.0007507
0,1.9911,0.36007,-2.1006e-21,0.13702,0.010512,0.00056533
0,1.9921,0.32122,-2.5703e-21,0.12382,0.0087797,0.00041239
0,1.9931,0.28388,-5.0163e-22,0.11057,0.0072034,0.00029065
0,1.994,0.24834,1.9011e-22,0.097492,0.0057917,0.00019737
0,1.9948,0.21481,2.1505e-22,0.084824,0.0045499,0.00012874
0,1.9956,0.18345,-3.0823e-22,0.07275,0.0034802,8.0341e-05
0,1.9963,0.15441,-3.6681e-22,0.061416,0.0025804,4.7739e-05
0,1.9969,0.12776,4.4869e-22,0.050927,0.0018443,2.6835e-05
0,1.9975,0.10357,-3.287e-22,0.041353,0.0012615,1.4141e-05
0,1.998,0.081886,-3.8234e-23,0.032738,0.00081787,6.8978e-06
0,1.9985,0.062722,5.0998e-23,0.025106,0.00049585,3.0569e-06
0,1.9989,0.046097,1.2411e-23,0.018473,0.00027565,1.1968e-06
0,1.9992,0.03202,1.3323e-23,0.012845,0.00013631,3.9598e-07
0,1.9995,0.020497,7.1174e-24,0.0082309,5.7e-05,1.027e-07
0,1.9997,0.011531,-4.5403e-25,0.0046346,1.8328e-05,1.8121e-08
0,1.9999,0.0051255,2.4678e-25,0.0020614,3.6613e-06,1.581e-09
0,2,0.0012815,4.0354e-26,0.00051557,2.3022e-07,2.4593e-11
0,2,-7.2007e-16,1.2238e-35,1.9673e-14,7.7476e-17,-1.5356e-35
