x,y,z,U,V,W,urms,vrms,wrms,uv,uw,vw
0.7,1.1045,0.4,1.9459,0.00013526,-0.0024749,0.7075,0.51921,0.52628,-0.10308,0.012879,-0.011557
0.7,1.2419,0.4,1.8824,0.00021646,-0.0042932,0.83128,0.57898,0.60147,-0.23894,0.026303,-0.0021658
0.7,1.3746,0.4,1.7778,0.0036565,-0.0070418,0.99777,0.67649,0.74309,-0.49982,0.089751,0.023249
0.7,1.5,0.4,1.6571,0.0036621,-0.0012055,1.1751,0.78081,0.82707,-0.64424,0.12349,0.014544
0.7,1.6157,0.4,1.5373,0.0053783,-0.0035817,1.2687,0.79521,0.8584,-0.72334,0.063666,-0.035334
0.7,1.7193,0.4,1.4059,0.0050642,0.0020146,1.3562,0.83807,0.98294,-0.80095,0.15348,0.010013
0.7,1.809,0.4,1.2303,-0.0015555,0.0069002,1.4553,0.85703,1.0624,-0.87938,0.021049,-0.0129
0.7,1.8829,0.4,0.95092,0.0027524,-0.0015435,1.5409,0.90145,1.2221,-1.0747,-0.076929,0.061577
0.7,1.9397,0.4,0.37901,-0.015542,-0.014779,1.4372,0.54626,1.0231,-0.66655,-0.047091,0.12906
0.7,1.9781,0.4,-0.00020586,-2.5033e-05,0.00016626,0.064666,0.042587,0.056074,6.5104e-05,-0.00085764,0.00065395
0.7,1.9976,0.4,-0.00012695,5.7888e-07,3.378e-05,0.040811,0.0027094,0.034202,-5.8541e-06,-0.00016459,2.1425e-05
0.8,0,0.4,2.6655e-15,2.673e-18,7.5468e-18,2.1358e-13,8.016e-16,1.0446e-14,-9.0081e-31,-1.5573e-29,-1.9954e-31
0.8,0.0097319,0.4,3.8113e-05,2.0275e-05,-0.00010583,0.048691,0.01808,0.04595,-0.00013233,-1.5348e-05,0.00027879
0.8,0.038738,0.4,-0.000563,-0.00035728,-0.00041421,0.27048,0.1603,0.18381,0.011121,0.0036147,-0.0026714
0.8,0.086455,0.4,0.69299,-0.031032,0.0025467,1.6255,0.77743,1.1643,1.0616,-0.15351,0.066795
0.8,0.15195,0.4,1.083,-0.012804,0.005371,1.5469,0.89773,1.1616,1.0786,0.016318,0.034486
0.8,0.23396,0.4,1.3185,-0.0034936,0.0056635,1.3706,0.85867,1.0005,0.88103,0.15281,-0.011162
0.8,0.33087,0.4,1.4637,-0.0072641,-0.00058989,1.3313,0.82859,0.94878,0.80351,0.17665,-0.027399
0.8,0.44081,0.4,1.5927,-0.011061,-0.0050452,1.2511,0.76808,0.88349,0.69856,0.10316,0.031607
0.8,0.56163,0.4,1.7124,-0.0040188,-0.0079539,1.1009,0.70706,0.81355,0.5485,0.087597,0.011537
0.8,0.69098,0.4,1.8238,-0.0058303,-0.0085055,0.91873,0.62819,0.67895,0.38616,0.052674,0.015696
0.8,0.82635,0.4,1.914,-0.00091001,-0.0029801,0.78574,0.53479,0.57547,0.17965,0.023569,-0.0073398
0.8,0.9651,0.4,1.9581,-0.0011645,-0.00046503,0.65383,0.53395,0.49844,0.065741,0.012572,-0.0035562
0.8,1.1045,0.4,1.9482,0.0011261,2.6176e-05,0.69863,0.52375,0.51733,-0.10377,0.017942,0.001174
0.8,1.2419,0.4,1.8809,0.0056938,-0.0058502,0.82366,0.57659,0.62088,-0.28132,-0.011239,-0.00098548
0.8,1.3746,0.4,1.7771,0.001072,-0.0069392,1.0117,0.64845,0.7254,-0.44574,0.049738,0.0054633
0.8,1.5,0.4,1.6587,0.0082689,-0.0068343,1.1615,0.74315,0.82893,-0.61308,0.048605,0.02893
0.8,1.6157,0.4,1.5419,0.013028,-0.0031866,1.2863,0.8392,0.92454,-0.79969,0.1567,0.030469
0.8,1.7193,0.4,1.4059,0.0053389,-0.0035397,1.3577,0.84555,0.92165,-0.88802,0.1789,0.04312
0.8,1.809,0.4,1.2283,0.0095689,0.020169,1.4822,0.86691,1.0611,-0.94338,0.080821,0.012395
0.8,1.8829,0.4,0.95437,0.021121,0.0093905,1.5427,0.90535,1.2074,-1.1099,-0.014844,0.12759
0.8,1.9397,0.4,0.24926,0.012867,-0.010432,1.6568,0.61705,0.94444,-0.98072,-0.59955,-0.089279
0.8,1.9781,0.4,-3.1903e-05,-1.0371e-05,-0.00015057,0.059947,0.057541,0.060439,-0.00027076,-1.4843e-05,0.0019068
0.8,1.9976,0.4,4.4979e-05,-3.2828e-06,-9.373e-05,0.038539,0.0033537,0.03615,2.3026e-05,-1.1806e-05,3.6196e-05
0.9,0,0.4,2.6971e-15,8.1803e-18,3.1924e-18,2.1363e-13,7.8427e-16,1.0415e-14,7.3693e-30,-9.3822e-29,1.7426e-32
0.9,0.0097319,0.4,0.00014757,-9.1118e-05,0.00012951,0.04215,0.011056,0.037554,3.0411e-05,0.00033066,0.0001576
0.9,0.038738,0.4,4.3363e-05,-0.00059224,0.00055493,0.2219,0.063486,0.077934,0.0021371,0.0014847,0.0027037
0.9,0.086455,0.4,0.72532,-0.051217,0.063045,1.5967,0.79318,1.2329,0.82354,-0.42867,-0.46288
0.9,0.15195,0.4,1.1002,-0.0041874,0.016324,1.5421,0.92415,1.1305,1.2008,-0.0039088,0.073387
0.9,0.23396,0.4,1.3148,-0.0024724,0.017554,1.4372,0.85388,0.9924,0.85552,0.10271,0.053834
0.9,0.33087,0.4,1.4701,-0.004929,0.0046257,1.3409,0.84368,0.95298,0.90612,0.021765,0.0044322
0.9,0.44081,0.4,1.5946,-0.0071281,-0.0081257,1.2668,0.77258,0.88663,0.63271,0.1491,0.025363
0.9,0.56163,0.4,1.7101,-0.0066066,-0.0044564,1.1013,0.73378,0.80997,0.61664,0.094226,-0.011996
0.9,0.69098,0.4,1.8201,-0.0059578,-0.013461,0.93006,0.6132,0.69119,0.36499,0.10194,0.016351
0.9,0.82635,0.4,1.9171,-0.0038627,-0.0085537,0.76592,0.56276,0.56195,0.19041,0.016549,-0.0097675
0.9,0.9651,0.4,1.9615,-0.0001229,-0.0030648,0.63301,0.51742,0.49787,0.025856,0.025251,-0.013853
0.9,1.1045,0.4,1.9496,0.0025088,-0.0027547,0.6833,0.52751,0.51232,-0.10219,0.022685,-0.01701
0.9,1.2419,0.4,1.8805,0.0062284,-0.012304,0.83852,0.59322,0.64304,-0.27972,0.032784,0.02561
0.9,1.3746,0.4,1.7741,0.003719,-0.0073508,0.99058,0.66928,0.76853,-0.42992,0.036003,-0.012156
0.9,1.5,0.4,1.6625,0.010361,-0.0075173,1.1893,0.7536,0.84803,-0.66053,0.12208,0.0084577
0.9,1.6157,0.4,1.5384,0.0052121,-0.00016053,1.3031,0.80104,0.88771,-0.71627,0.12668,0.021704
0.9,1.7193,0.4,1.4057,0.0045552,0.0076608,1.393,0.8476,0.98746,-0.8663,0.16254,0.010481
0.9,1.809,0.4,1.2317,0.00093105,0.017336,1.4955,0.87714,1.0785,-1.0094,0.12391,0.019927
0.9,1.8829,0.4,0.98674,0.01112,0.019901,1.5185,0.86611,1.184,-0.97938,-0.071564,0.047362
0.9,1.9397,0.4,-0.00076602,0.0014469,0.001184,2.2053,0.21491,0.31203,-0.076417,0.060554,0.030122
0.9,1.9781,0.4,0.00012738,0.00023053,0.00036719,0.047748,0.0319,0.045727,-0.00011001,0.00054962,0.00064026
0.9,1.9976,0.4,0.00014541,1.4783e-05,0.00016377,0.033719,0.0020847,0.029822,-4.0733e-06,0.00021022,2.3289e-05
1,0,0.4,2.5924e-15,8.4613e-18,3.7733e-18,2.1417e-13,7.5591e-16,1.0969e-14,-2.1305e-30,-1.3658e-28,4.8483e-31
1,0.0097319,0.4,-0.00030558,-2.1076e-07,-9.9426e-05,0.0543,0.014517,0.040482,0.00027416,-0.00075841,-0.00014031
1,0.038738,0.4,-0.00036823,-0.00025476,-0.0002408,0.23819,0.09202,0.095739,0.0041734,-0.0028781,-0.0019585
1,0.086455,0.4,0.68424,0.017184,0.0048127,1.656,0.77048,1.1275,0.99617,-0.058407,0.010877
1,0.15195,0.4,1.1033,0.014603,0.018673,1.4918,0.84976,1.1373,0.91233,0.031059,0.052345
1,0.23396,0.4,1.3102,0.0057224,0.016493,1.4529,0.84446,1.0196,0.90527,0.074661,-0.0088341
1,0.33087,0.4,1.4692,-0.0029513,0.0070629,1.3418,0.80192,0.94788,0.78881,0.073446,-0.0629
1,0.44081,0.4,1.5913,-0.0077295,-0.0076889,1.2318,0.77714,0.87887,0.66083,0.010354,-0.032378
1,0.56163,0.4,1.7112,-0.010363,-0.0046259,1.0974,0.7134,0.7988,0.56894,0.10544,0.033009
1,0.69098,0.4,1.8187,-0.0044026,-0.0073703,0.9504,0.63611,0.70383,0.36976,0.033697,0.013156
1,0.82635,0.4,1.9184,-0.0025757,-0.0095125,0.77532,0.54814,0.56946,0.19531,0.016795,-0.00076824
1,0.9651,0.4,1.962,-0.00074203,0.00013145,0.63651,0.48498,0.49272,0.032817,0.022408,-0.0014848
1,1.1045,0.4,1.9489,0.0013993,-0.0060043,0.7042,0.51881,0.5249,-0.10983,0.047545,-0.0063985
1,1.2419,0.4,1.8804,0.0014042,-0.010463,0.85957,0.575,0.61182,-0.27366,0.037078,-0.021957
1,1.3746,0.4,1.7718,0.0090302,-0.0050818,1.0219,0.67706,0.75784,-0.47617,0.037962,-0.0058814
1,1.5,0.4,1.6612,0.0090528,-0.0082003,1.1891,0.74017,0.84413,-0.6237,0.076265,0.016076
1,1.6157,0.4,1.5356,0.0086893,0.0013139,1.2841,0.79935,0.90577,-0.7266,0.045864,-0.026127
1,1.7193,0.4,1.4085,0.0010762,0.0058682,1.3823,0.83345,0.9801,-0.79506,0.076473,0.017255
1,1.809,0.4,1.2243,-0.010491,0.021738,1.497,0.83859,1.0719,-0.96041,0.15791,0.03354
1,1.8829,0.4,0.9767,-0.018244,0.016857,1.4736,0.81277,1.1482,-0.83117,-0.14941,0.063483
1,1.9397,0.4,0.20747,0.0034798,-0.038763,1.5053,0.47419,0.88443,-0.542,0.038223,0.074613
1,1.9781,0.4,-0.00030248,3.7547e-05,-0.00013544,0.06772,0.042705,0.053259,-0.001148,-0.0014048,-0.00057601
1,1.9976,0.4,-0.00021834,-2.0389e-07,-8.9181e-05,0.042701,0.0027248,0.031767,-3.8137e-05,-0.00044107,-1.9941e-05
1.1,0,0.4,2.6575e-15,-1.6386e-18,3.7984e-17,2.1422e-13,7.7694e-16,1.0622e-14,2.7247e-30,3.0606e-29,-3.8904e-31
1.1,0.0097319,0.4,7.2077e-05,-2.2568e-05,4.7699e-05,0.063769,0.020779,0.041387,-2.5969e-05,-0.00036064,-9.277e-05
1.1,0.038738,0.4,2.0754e-05,3.8953e-05,0.00097317,0.27943,0.17208,0.21034,0.011336,-0.014345,-0.0030933
1.1,0.086455,0.4,0.6863,0.02991,0.024267,1.5839,0.84977,1.1435,1.0409,-0.28628,0.1326
1.1,0.15195,0.4,1.0863,0.014289,0.023137,1.5065,0.86279,1.1197,0.83068,-0.17903,-0.028708
1.1,0.23396,0.4,1.306,0.012922,0.015277,1.3985,0.82743,0.99528,0.78788,0.090606,0.02972
1.1,0.33087,0.4,1.4655,-0.0016285,0.0066441,1.3157,0.83071,0.94314,0.68802,0.074675,0.0002032
1.1,0.44081,0.4,1.5902,-0.0028294,-0.0043229,1.2071,0.75901,0.86804,0.61711,0.061292,-0.016682
1.1,0.56163,0.4,1.7072,-0.0093343,-0.0064424,1.0793,0.70002,0.76802,0.48577,0.048813,0.013437
1.1,0.69098,0.4,1.8215,-0.0072291,-0.0055813,0.94769,0.64761,0.69907,0.37356,0.036629,0.012199
1.1,0.82635,0.4,1.9179,-0.00077408,-0.0083941,0.78586,0.56045,0.57224,0.21358,0.027727,-0.028384
1.1,0.9651,0.4,1.9595,-0.0024128,-0.0029896,0.65963,0.53686,0.48413,0.046299,0.033623,0.0061477
1.1,1.1045,0.4,1.9462,0.0027713,-0.0057961,0.71186,0.55926,0.50207,-0.15807,0.021311,-0.0017567
1.1,1.2419,0.4,1.8795,0.0027586,-0.0056688,0.86265,0.58837,0.63436,-0.29532,-0.0063865,-0.033017
1.1,1.3746,0.4,1.7737,0.0088499,-0.0040819,0.98945,0.66515,0.74021,-0.47982,0.034019,0.017863
1.1,1.5,0.4,1.6547,0.0060225,-0.0040853,1.1459,0.7158,0.83722,-0.53338,0.022758,-0.015132
1.1,1.6157,0.4,1.5345,0.0033945,0.0024166,1.2567,0.78814,0.90597,-0.67181,0.074282,-0.0033098
1.1,1.7193,0.4,1.4011,-0.0036644,0.01229,1.3597,0.83995,0.96103,-0.75204,0.162,0.0095321
1.1,1.809,0.4,1.2148,-0.015795,0.016565,1.4495,0.84759,1.0306,-0.79436,-0.01063,0.076726
1.1,1.8829,0.4,0.94246,-0.014279,0.019008,1.5982,0.88492,1.187,-1.1043,-0.27125,0.019412
1.1,1.9397,0.4,0.42134,-0.033726,0.038194,1.3921,0.72177,1.099,-1.0155,0.004036,0.044282
1.1,1.9781,0.4,1.8485e-05,0.0001058,9.5388e-05,0.083711,0.062327,0.05609,-5.5891e-05,-0.001146,-0.00043678
1.1,1.9976,0.4,7.6598e-05,4.3675e-06,2.5105e-05,0.050003,0.0039041,0.032431,5.3158e-06,-0.00018082,-1.3249e-05
1.2,0,0.4,2.6234e-15,-5.7854e-18,4.2114e-17,2.1405e-13,8.0254e-16,1.0605e-14,1.617e-29,2.49e-29,-6.4416e-31
1.2,0.0097319,0.4,8.443e-05,-3.8222e-05,-0.00033178,0.067947,0.020937,0.066661,0.00042419,0.0005168,-0.00087567
1.2,0.038738,0.4,-0.0017516,-0.00032812,0.00022262,0.27473,0.13743,0.19181,0.0062401,-0.0038763,-0.011721
1.2,0.086455,0.4,0.69946,0.012541,0.021628,1.5234,0.81795,1.1476,1.0163,-0.13792,0.045263
1.2,0.15195,0.4,1.0646,-0.00069941,0.016791,1.5522,0.89039,1.1358,1.0647,-0.13353,0.025754
1.2,0.23396,0.4,1.2952,-0.00060296,0.014878,1.4266,0.82203,0.99286,0.84915,-0.056065,-0.068828
1.2,0.33087,0.4,1.4595,-0.00324,0.014364,1.3181,0.81974,0.91882,0.73016,0.11551,0.02619
1.2,0.44081,0.4,1.5826,-0.010976,-0.0020075,1.2347,0.78082,0.88419,0.69326,0.08814,-0.012994
1.2,0.56163,0.4,1.7078,-0.0084512,-0.0028648,1.1018,0.70127,0.80235,0.50969,0.055361,-0.0024549
1.2,0.69098,0.4,1.8199,-0.0075596,7.1925e-05,0.95719,0.63324,0.67618,0.41673,0.05551,-0.024009
1.2,0.82635,0.4,1.9152,-0.0036519,-0.0028163,0.77306,0.56472,0.56101,0.22554,0.035997,0.0081213
1.2,0.9651,0.4,1.9627,-0.0024702,-0.0067547,0.65206,0.53213,0.47288,0.049807,0.022611,0.0053824
1.2,1.1045,0.4,1.9499,0.0034801,-0.0039427,0.69509,0.54069,0.49532,-0.12278,0.040912,-0.0032242
1.2,1.2419,0.4,1.8782,0.0048776,-0.0016487,0.85254,0.59506,0.62074,-0.31354,0.013474,0.0093079
1.2,1.3746,0.4,1.7729,0.0073873,-0.0042617,0.9855,0.65126,0.71141,-0.43661,0.036078,-0.016392
1.2,1.5,0.4,1.6519,0.006352,-0.008031,1.1551,0.7247,0.82456,-0.58884,0.1014,-0.0038076
1.2,1.6157,0.4,1.5321,0.011315,0.010853,1.2811,0.81486,0.91872,-0.71904,0.13463,0.010507
1.2,1.7193,0.4,1.4018,0.0017127,0.013657,1.338,0.82443,0.97627,-0.77916,0.05895,-0.046482
1.2,1.809,0.4,1.2085,-0.00047582,0.01356,1.4702,0.87711,1.0606,-0.93441,-0.051584,-0.037367
1.2,1.8829,0.4,0.92555,-0.0030859,0.014972,1.5797,0.885,1.1859,-1.1278,-0.14012,0.14757
1.2,1.9397,0.4,0.46693,0.0048799,0.0018747,1.6349,0.66243,1.0477,-0.7077,0.2593,0.24944
1.2,1.9781,0.4,2.4251e-05,0.00016637,-0.00027363,0.085732,0.063936,0.097749,-0.0023078,0.00085916,-0.0036754
1.2,1.9976,0.4,7.8372e-05,4.2861e-06,-0.00023514,0.053215,0.0039137,0.050571,-5.8506e-05,0.00028298,-0.00012539
1.3,0,0.4,2.6549e-15,9.0926e-18,-4.238e-17,2.1355e-13,8.0897e-16,1.0595e-14,-3.9315e-30,-2.8055e-29,7.1976e-31
1.3,0.0097319,0.4,0.00018074,-7.467e-05,-6.2042e-05,0.057174,0.021957,0.056317,2.8399e-05,-0.00030277,-0.00077819
1.3,0.038738,0.4,0.00024727,-0.00074845,0.00035432,0.25732,0.14049,0.1547,0.017691,-0.023935,-0.022416
1.3,0.086455,0.4,0.71101,-0.045097,0.020786,1.5025,0.89169,1.2254,1.0301,-0.052798,0.052008
1.3,0.15195,0.4,1.0618,-0.024158,0.0098022,1.5591,0.90618,1.1142,1.1456,-0.15879,-0.038593
1.3,0.23396,0.4,1.2998,-0.0049965,0.010492,1.4211,0.82849,1.0196,0.85111,0.047345,-0.0049706
1.3,0.33087,0.4,1.4602,-0.010548,0.010893,1.323,0.81041,0.92994,0.74675,0.054461,0.00019312
1.3,0.44081,0.4,1.5798,-0.010308,-0.0024301,1.2335,0.7887,0.86304,0.74623,0.077369,-0.039839
1.3,0.56163,0.4,1.7038,-0.0083344,-0.0055528,1.138,0.73423,0.7785,0.54345,0.042044,-0.010282
1.3,0.69098,0.4,1.8173,-0.0066163,-0.00090598,0.96316,0.63049,0.67314,0.42189,0.0078338,-0.019124
1.3,0.82635,0.4,1.9135,-0.0031846,3.3956e-05,0.77443,0.58934,0.57145,0.22479,-0.025567,-0.029395
1.3,0.9651,0.4,1.9679,0.00033877,-1.6002e-05,0.63726,0.54577,0.48495,0.028512,0.024315,0.0075898
1.3,1.1045,0.4,1.9509,0.0011559,-0.0013683,0.68491,0.54755,0.5284,-0.13311,0.01918,-0.0039711
1.3,1.2419,0.4,1.8744,0.0075566,0.0010083,0.86367,0.60118,0.60912,-0.31778,-0.020348,-0.045201
1.3,1.3746,0.4,1.7693,0.0062403,-0.0088752,1.0491,0.66449,0.73881,-0.47934,0.021543,0.0035227
1.3,1.5,0.4,1.6473,0.012684,-0.0043453,1.1734,0.79173,0.83425,-0.66941,0.072628,-0.037384
1.3,1.6157,0.4,1.5291,0.01122,0.010592,1.2867,0.79448,0.90696,-0.79023,0.053817,-0.04102
1.3,1.7193,0.4,1.4005,0.006683,0.0072207,1.351,0.78858,0.93449,-0.6882,0.028176,0.030909
1.3,1.809,0.4,1.2019,0.012544,0.010323,1.444,0.85309,1.0659,-0.89083,-0.09412,-0.0068448
1.3,1.8829,0.4,0.91792,0.030904,0.0092593,1.5775,0.90549,1.1782,-1.2128,-0.26043,-0.090477
1.3,1.9397,0.4,0.44326,0.03319,0.0038947,1.4509,0.61591,1.2241,-0.39717,-0.10747,0.34452
1.3,1.9781,0.4,0.00021597,0.00035544,-4.0423e-06,0.070675,0.067047,0.072601,-0.00095601,-0.0017223,-0.0043027
1.3,1.9976,0.4,0.00016708,1.7295e-05,-5.9262e-05,0.045388,0.0041031,0.044693,8.1848e-07,-0.00011935,-0.00011046
1.4,0,0.4,2.7318e-15,-3.9295e-18,2.9141e-17,2.1365e-13,8.1329e-16,1.0346e-14,-2.7098e-30,-9.6554e-29,2.8811e-31
1.4,0.0097319,0.4,-0.00017708,-4.5519e-05,0.0002487,0.043144,0.011553,0.038584,4.3399e-05,-3.4785e-05,-0.00020528
1.4,0.038738,0.4,-4.0532e-05,-0.000291,0.00034658,0.22722,0.073066,0.07519,0.001811,0.00041206,-0.0043894
1.4,0.086455,0.4,0.72066,-0.040921,-0.031668,1.6006,0.76511,1.223,0.81533,0.10914,0.26233
1.4,0.15195,0.4,1.0772,-0.017614,-0.0061796,1.4848,0.91479,1.1723,1.0071,-0.025349,0.07303
1.4,0.23396,0.4,1.299,-0.013111,0.00049368,1.4617,0.88459,1.0232,1.0169,-0.046035,-0.075786
1.4,0.33087,0.4,1.4582,-0.010558,0.0050888,1.2825,0.82612,0.96983,0.73725,0.0097301,-0.028993
1.4,0.44081,0.4,1.5816,-0.0090236,-0.0022778,1.2085,0.79792,0.88472,0.71184,0.06369,-0.057778
1.4,0.56163,0.4,1.7066,-0.0059095,-0.0081861,1.1306,0.73093,0.77878,0.55732,0.1044,-0.024623
1.4,0.69098,0.4,1.8213,-0.0031374,-0.0044545,0.95983,0.61172,0.68836,0.38388,0.024584,-0.0041611
1.4,0.82635,0.4,1.9144,-0.0017963,-0.0011729,0.77018,0.56142,0.55396,0.25172,-0.047889,-0.035854
1.4,0.9651,0.4,1.9667,-0.00051798,0.0021314,0.63565,0.51068,0.48289,0.036179,0.062112,0.0087204
1.4,1.1045,0.4,1.9501,0.0019871,0.0006282,0.68646,0.53592,0.52212,-0.13688,0.0016045,-0.016536
1.4,1.2419,0.4,1.8734,0.0014956,-0.0041317,0.87208,0.5756,0.6007,-0.32538,-0.013336,-0.035635
1.4,1.3746,0.4,1.771,0.002889,-0.0080851,1.0398,0.65921,0.73818,-0.4507,0.029871,-0.020521
1.4,1.5,0.4,1.6501,0.0064185,-0.0073955,1.172,0.76302,0.82504,-0.657,0.077401,-0.012362
1.4,1.6157,0.4,1.5287,0.010975,0.0021351,1.2644,0.80882,0.91372,-0.72628,0.10981,-0.021388
1.4,1.7193,0.4,1.3974,0.0092457,0.003867,1.3518,0.84959,0.98638,-0.8586,-0.017749,-0.051257
1.4,1.809,0.4,1.2074,0.014796,-0.0060976,1.4633,0.91265,1.0262,-1.0171,-0.10177,-0.041679
1.4,1.8829,0.4,0.94782,0.027896,-0.012063,1.5352,0.91536,1.1868,-1.1653,-0.041965,0.026007
1.4,1.9397,0.4,-0.0017171,-1.7257e-05,0.00098612,2.2841,0.2552,0.45283,-0.061379,-0.14515,0.070095
1.4,1.9781,0.4,-0.00018381,0.00013859,0.00029495,0.051483,0.034312,0.046058,-0.00024097,0.00011891,-0.00093234
1.4,1.9976,0.4,-0.00013098,1.1021e-05,0.00019667,0.034253,0.0021651,0.030734,-5.9448e-06,-3.9945e-05,-2.9274e-05
1.5,0,0.4,2.6738e-15,4.9741e-18,5.276e-17,2.1335e-13,7.9655e-16,1.0461e-14,8.3571e-30,-1.0345e-28,5.7325e-31
1.5,0.0097319,0.4,4.2535e-06,8.8698e-05,0.00017196,0.039519,0.011048,0.039014,3.9307e-05,-1.3856e-05,8.0475e-05
1.5,0.038738,0.4,0.00032145,0.00046465,-2.5328e-05,0.2213,0.07986,0.066172,-0.00010435,-8.7654e-06,-0.00027274
1.5,0.086455,0.4,0.62082,-0.038341,-0.032925,1.8469,0.74892,1.177,1.2995,0.18342,0.23931
1.5,0.15195,0.4,1.0928,-0.011089,-0.0051909,1.4992,0.91203,1.1332,1.069,-0.19897,-0.16451
1.5,0.23396,0.4,1.3065,-0.0053932,-0.00051701,1.3662,0.87425,0.97919,0.80469,-0.11479,-0.038918
1.5,0.33087,0.4,1.4577,-0.010934,0.0011473,1.3027,0.83623,0.9527,0.8034,0.08266,-0.021307
1.5,0.44081,0.4,1.5867,-0.0090402,0.0011197,1.2322,0.76081,0.87057,0.71275,0.052769,-0.055017
1.5,0.56163,0.4,1.7071,-0.0071923,-0.0069943,1.1077,0.72109,0.79644,0.56348,0.057675,-0.021507
1.5,0.69098,0.4,1.8234,-0.0045227,-0.0054121,0.97162,0.64628,0.6767,0.43017,-0.00068981,0.0091778
1.5,0.82635,0.4,1.9166,-0.00088995,0.0019647,0.79097,0.56791,0.55482,0.23785,-0.019754,0.012812
1.5,0.9651,0.4,1.9641,0.00065781,-0.00059007,0.65054,0.51427,0.50115,0.035799,0.01518,0.01908
1.5,1.1045,0.4,1.9507,-0.0010335,0.0015189,0.69466,0.53492,0.51594,-0.13689,-0.001822,0.0047078
1.5,1.2419,0.4,1.874,0.005477,-0.0051582,0.90211,0.60726,0.61511,-0.31123,-0.020711,0.0078107
1.5,1.3746,0.4,1.7746,0.0046594,-0.003252,1.0167,0.68283,0.74206,-0.47432,0.032901,-0.012402
1.5,1.5,0.4,1.6549,0.0070506,-0.0084249,1.1813,0.75159,0.83931,-0.65041,0.11994,-0.0054172
1.5,1.6157,0.4,1.528,0.010575,-0.001872,1.2837,0.80593,0.9296,-0.80781,0.13267,0.011624
1.5,1.7193,0.4,1.3967,0.010532,-0.0029755,1.3279,0.82665,0.96786,-0.75522,-0.0014541,-0.057933
1.5,1.809,0.4,1.218,0.0039033,0.0033474,1.4387,0.87292,1.0615,-0.95082,-0.25956,-0.137
1.5,1.8829,0.4,0.96266,0.021365,-0.018657,1.5015,0.87694,1.1766,-0.90385,-0.019731,0.068665
1.5,1.9397,0.4,-0.012169,-0.020201,0.0047163,2.3269,0.47698,0.83866,0.39028,-0.43121,-0.19535
1.5,1.9781,0.4,4.5265e-05,-0.00020313,0.00014983,0.045965,0.033667,0.045808,-0.00015413,-3.5803e-05,0.00017434
1.5,1.9976,0.4,-9.3147e-06,-1.3298e-05,0.00013254,0.031432,0.002062,0.031102,-5.1901e-06,-6.1883e-06,1.2186e-05
1.6,0,0.4,2.6505e-15,6.401e-18,-2.712e-17,2.1289e-13,7.8039e-16,1.0387e-14,-2.0849e-29,7.6966e-29,1.8867e-31
1.6,0.0097319,0.4,7.662e-05,-2.3733e-05,6.8877e-05,0.037291,0.0087782,0.03508,8.5834e-05,-0.00021918,-1.272e-05
1.6,0.038738,0.4,0.00014036,-0.00017869,3.6962e-05,0.2183,0.048073,0.061007,0.00091018,-0.00092692,-0.00091126
1.6,0.086455,0.4,0.42835,-0.018878,-0.21906,2.1284,0.67208,1.7962,0.75674,3.3089,0.84484
1.6,0.15195,0.4,1.1173,-0.013539,-0.018587,1.5012,0.8627,1.0891,0.93929,-0.038394,-0.021704
1.6,0.23396,0.4,1.3126,0.00011142,-0.0058087,1.3533,0.86223,1.0055,0.77635,0.013141,-0.098247
1.6,0.33087,0.4,1.4626,-0.0044139,-0.010007,1.3032,0.8311,0.97437,0.74209,0.12399,-0.04255
1.6,0.44081,0.4,1.5878,-0.0061485,-0.0055195,1.2295,0.75759,0.87934,0.60543,0.11085,0.028722
1.6,0.56163,0.4,1.7127,-0.0031738,-0.0078024,1.0794,0.68412,0.81679,0.48084,0.096358,-0.026582
1.6,0.69098,0.4,1.8231,-0.0012988,-0.0082187,0.95481,0.6408,0.68457,0.40942,0.05817,0.018591
1.6,0.82635,0.4,1.9153,9.7353e-06,0.00042995,0.7867,0.56586,0.55675,0.20467,-0.013429,-0.00020073
1.6,0.9651,0.4,1.9626,-0.00066725,-0.0050029,0.65647,0.52937,0.49869,0.068454,0.021796,0.017599
1.6,1.1045,0.4,1.9504,0.00070552,0.00056283,0.68727,0.5474,0.50359,-0.13049,0.0032424,0.010355
1.6,1.2419,0.4,1.8781,0.0021086,-0.003751,0.87254,0.5956,0.62071,-0.29758,-0.036054,0.0060716
1.6,1.3746,0.4,1.7727,0.00080105,-0.0084829,1.0202,0.6671,0.73691,-0.48853,0.092206,0.014151
1.6,1.5,0.4,1.6589,0.005073,-0.0057503,1.1507,0.74162,0.84299,-0.53164,0.11804,-0.049328
1.6,1.6157,0.4,1.5324,0.0062452,-0.0112,1.24,0.77636,0.89102,-0.64078,0.076806,-0.0086685
1.6,1.7193,0.4,1.4021,-0.0010861,-0.0060936,1.3327,0.83856,0.97305,-0.76813,0.080502,-0.073446
1.6,1.809,0.4,1.2326,0.0061897,-0.0070813,1.4414,0.88092,1.0603,-0.89038,-0.06905,-0.08006
1.6,1.8829,0.4,0.9893,0.031563,-0.039763,1.5613,0.84408,1.1692,-0.79692,0.021079,0.12554
1.6,1.9397,0.4,0.00072677,0.00068324,4.0879e-05,2.1869,0.12426,0.16333,-0.0062361,-0.0025207,0.0037029
1.6,1.9781,0.4,8.7841e-05,6.3935e-05,6.0144e-05,0.041735,0.024963,0.041342,-0.00026978,-0.00040222,-0.00013302
