x,y,c,U,V,urms,vrms,uv
2.8,1.374607,45,1.765047,0.01112703,1.041438,0.6670739,0.4820189
2.8,1.5,45,1.641923,0.009348858,1.187506,0.7723696,0.6680428
2.8,1.615661,45,1.51811,0.01075495,1.302823,0.8269205,0.7493629
2.8,1.71934,45,1.36232,0.0141417,1.473826,0.875589,0.9602404
2.8,1.809017,45,1.181406,0.02609231,1.560467,0.8941973,1.09847
2.8,1.882948,45,0.920317,0.04396923,1.54829,0.84035,0.948891
2.8,1.939693,45,-0.0007991565,-0.0007275213,2.198966,0.1605181,-0.01334533
2.8,1.978148,45,8.589872e-05,-0.0001441456,0.0413106,0.03018326,-5.234663e-05
2.8,1.997564,45,0.0001298127,-6.6712e-06,0.02777514,0.001972823,-2.069456e-06
2.9,0,45,2.471163e-15,1.46774e-18,2.142724e-13,7.962937e-16,-6.488958e-30
2.9,0.009731931,45,0.0001314718,-1.879251e-05,0.03671509,0.008263576,-7.2922e-05
2.9,0.0387383,45,0.0003028682,-4.141026e-06,0.2164228,0.04918904,-0.0004692443
2.9,0.08645454,45,0.5901183,0.03438866,1.710332,0.6014794,-0.3491957
2.9,0.1519519,45,1.075662,-0.0006910108,1.548144,0.8343848,-0.8408455
2.9,0.2339556,45,1.269011,-0.01518678,1.513229,0.8455875,-0.9899444
2.9,0.3308694,45,1.436566,-0.01013117,1.411993,0.8489108,-0.905068
2.9,0.4408071,45,1.569092,-0.01095453,1.266082,0.8076401,-0.7293013
2.9,0.5616289,45,1.70423,-0.008072924,1.117853,0.7211899,-0.5223678
2.9,0.690983,45,1.820989,-0.005414275,0.9468736,0.6332548,-0.3442477
2.9,0.8263518,45,1.913768,-0.006421861,0.7773455,0.5677104,-0.2413401
2.9,0.9651005,45,1.966046,0.002008909,0.6519973,0.5100362,-0.06442072
2.9,1.104528,45,1.95305,0.0002426528,0.6768618,0.5262776,0.1045594
2.9,1.241922,45,1.876292,0.008687308,0.8577683,0.6057206,0.3119377
2.9,1.374607,45,1.770762,0.006137296,1.028924,0.6594385,0.4130338
2.9,1.5,45,1.639727,0.01228369,1.209224,0.7759588,0.6424053
2.9,1.615661,45,1.515176,0.01046108,1.331049,0.8278539,0.8395069
2.9,1.71934,45,1.369203,0.01325767,1.481459,0.8331933,0.975019
2.9,1.809017,45,1.185405,0.01065032,1.562728,0.833015,0.9314897
2.9,1.882948,45,0.9530114,-0.01447547,1.558685,0.7539018,0.5855507
2.9,1.939693,45,0.0003616948,-0.0002128817,2.188043,0.1572626,-0.002385607
2.9,1.978148,45,0.0001678615,5.276712e-05,0.04040203,0.02393924,0.0001949918
2.9,1.997564,45,0.0001018544,5.1522e-06,0.02945044,0.001552782,1.090476e-05
3,0,45,2.501397e-15,8.401814e-18,2.138224e-13,8.002051e-16,9.848603e-30
3,0.009731931,45,0.0001983879,0.0001693447,0.06652818,0.02577836,-0.001227924
3,0.0387383,45,-0.07039534,0.02449368,0.7863617,0.3318651,0.1100625
3,0.08645454,45,0.5721533,0.06114811,1.900141,0.9345199,-0.8475461
3,0.1519519,45,1.058185,0.007763218,1.558382,0.8343288,-0.8760007
3,0.2339556,45,1.265975,-0.008273901,1.539195,0.8766555,-1.029885
3,0.3308694,45,1.433026,-0.01043319,1.420749,0.8629222,-0.8827082
3,0.4408071,45,1.564433,-0.005470599,1.323353,0.7924982,-0.8049176
3,0.5616289,45,1.705288,-0.005583297,1.118775,0.7087848,-0.532082
3,0.690983,45,1.821757,-0.006994254,0.9631246,0.6727121,-0.3961186
3,0.8263518,45,1.918102,-0.005022959,0.7629833,0.5637798,-0.2061622
3,0.9651005,45,1.963012,-0.001733243,0.6411573,0.5356599,-0.06169909
3,1.104528,45,1.952118,-9.194424e-05,0.7000945,0.5326262,0.1233679
3,1.241922,45,1.875232,0.006155217,0.8628498,0.6173041,0.2818818
3,1.374607,45,1.771229,0.005102818,1.031026,0.6639591,0.4185157
3,1.5,45,1.642337,0.006160122,1.192044,0.7441523,0.6258994
3,1.615661,45,1.504517,0.009498954,1.349978,0.8485218,0.9272837
3,1.71934,45,1.372931,0.009493699,1.460905,0.877853,0.9464678
3,1.809017,45,1.17418,-0.0006186309,1.591576,0.8465775,1.038264
3,1.882948,45,0.9083038,-0.03298326,1.63755,0.8116681,0.7610216
3,1.939693,45,0.1664087,-0.03733847,1.693708,0.8102831,0.5190623
3,1.978148,45,0.0002627429,-0.0005817114,0.1049474,0.08319179,0.006278242
3,1.997564,45,0.0001186799,-3.263326e-05,0.05088609,0.004748082,0.0001670084
3.1,0,45,2.574432e-15,-2.658801e-18,2.140044e-13,7.892157e-16,-4.534859e-30
3.1,0.009731931,45,0.0001570002,3.663757e-05,0.05841216,0.0188186,0.0001325373
3.1,0.0387383,45,9.148417e-05,0.0004898986,0.2412954,0.1121291,0.003182558
3.1,0.08645454,45,0.5951821,0.007687587,1.731422,0.9360716,-1.424823
3.1,0.1519519,45,1.051368,0.007080438,1.573587,0.8540126,-0.9448544
3.1,0.2339556,45,1.267208,-0.001454155,1.529142,0.8647631,-0.9000355
3.1,0.3308694,45,1.438167,-0.006367263,1.41996,0.8378059,-0.8260863
3.1,0.4408071,45,1.569165,-0.004708037,1.310965,0.784056,-0.7119499
3.1,0.5616289,45,1.698473,-0.003176877,1.12726,0.7360509,-0.5719711
3.1,0.690983,45,1.821706,-0.006453232,0.9449761,0.6732025,-0.4017675
3.1,0.8263518,45,1.919886,-0.002250994,0.7886059,0.5577824,-0.2272318
3.1,0.9651005,45,1.965661,-0.002059566,0.6384035,0.5327812,-0.04957405
3.1,1.104528,45,1.951216,0.00342199,0.699427,0.5448561,0.1567664
3.1,1.241922,45,1.880532,0.002995421,0.8368142,0.618462,0.3084759
3.1,1.374607,45,1.768517,0.004776359,1.02066,0.6787511,0.4722613
3.1,1.5,45,1.641923,0.004488528,1.207831,0.7717446,0.6927892
3.1,1.615661,45,1.506632,0.005377381,1.367963,0.7889954,0.7592962
3.1,1.71934,45,1.36876,0.004452683,1.461928,0.8281516,0.8771816
3.1,1.809017,45,1.176598,-0.002992043,1.518386,0.8827095,0.9203987
3.1,1.882948,45,0.8841317,-0.007086446,1.74197,0.8696498,1.142226
3.1,1.939693,45,0.3521152,0.006311572,1.171225,0.7636518,0.7057338
3.1,1.978148,45,0.0001721237,-0.0001080333,0.07471061,0.05378408,-0.0005990687
3.1,1.997564,45,0.0001149023,-7.483843e-06,0.04584458,0.003532996,-1.883106e-05
3.2,0,45,2.549299e-15,2.315286e-18,2.141758e-13,7.764129e-16,-1.16741e-29
3.2,0.009731931,45,-0.0001098029,-9.388831e-05,0.05035964,0.01179828,-2.561575e-05
3.2,0.0387383,45,-1.37439e-05,-0.0007243344,0.2259335,0.07657282,-0.001695452
3.2,0.08645454,45,0.7037033,0.01504914,1.410964,0.8240307,-0.8655819
3.2,0.1519519,45,1.062557,0.01285074,1.575047,0.8733034,-0.9805727
3.2,0.2339556,45,1.272674,0.004915071,1.491283,0.8583991,-0.7978794
3.2,0.3308694,45,1.437599,0.005146662,1.426676,0.8212206,-0.8119831
3.2,0.4408071,45,1.569199,0.002565544,1.324825,0.7631263,-0.7024518
3.2,0.5616289,45,1.703557,-0.006132017,1.12109,0.7373921,-0.60777
3.2,0.690983,45,1.821022,-0.005138442,0.9598981,0.6352123,-0.3934842
3.2,0.8263518,45,1.92356,-0.0004515799,0.7699959,0.5527023,-0.2234523
3.2,0.9651005,45,1.968187,0.0003899217,0.6489312,0.5224562,-0.05435999
3.2,1.104528,45,1.951544,8.963593e-05,0.6929165,0.5288234,0.135758
3.2,1.241922,45,1.878962,0.003033722,0.8499669,0.6082689,0.3149462
3.2,1.374607,45,1.765323,0.007337042,1.032263,0.6834971,0.457106
3.2,1.5,45,1.639935,0.001723234,1.220315,0.7641724,0.6668408
3.2,1.615661,45,1.506711,-0.003527114,1.371569,0.7832627,0.757614
3.2,1.71934,45,1.367593,-0.006331796,1.467443,0.8248834,0.8219444
3.2,1.809017,45,1.183609,-0.006900917,1.531002,0.8763302,0.977013
3.2,1.882948,45,0.9099937,-0.01402345,1.625571,0.9304206,1.091029
3.2,1.939693,45,0.3882364,-0.007377385,1.282084,0.4008829,0.3701995
3.2,1.978148,45,-0.0001673062,0.0002731618,0.05751793,0.03489703,5.121241e-05
3.2,1.997564,45,-0.0001184658,1.784257e-05,0.04049914,0.00220943,4.62585e-06
3.3,0,45,2.592645e-15,4.443661e-18,2.143392e-13,8.092932e-16,-9.301301e-30
3.3,0.009731931,45,0.000115895,9.612643e-06,0.08024317,0.02645803,0.0001910397
3.3,0.0387383,45,0.02804792,-0.00361113,0.5119904,0.4089512,-0.1718214
3.3,0.08645454,45,0.700504,0.04395779,1.560257,0.8573964,-1.050276
3.3,0.1519519,45,1.050399,0.02248173,1.575373,0.8684607,-0.9679015
3.3,0.2339556,45,1.26999,0.01015888,1.505481,0.8327281,-0.920664
3.3,0.3308694,45,1.431846,-0.0008571982,1.401357,0.8248097,-0.810716
3.3,0.4408071,45,1.565817,0.0003144445,1.33023,0.7731671,-0.7380106
3.3,0.5616289,45,1.700759,-0.0008381466,1.127832,0.7392379,-0.6029577
3.3,0.690983,45,1.822012,-0.003730554,0.9480857,0.6347779,-0.3738532
3.3,0.8263518,45,1.922283,-4.214486e-05,0.7595788,0.5541041,-0.1930048
3.3,0.9651005,45,1.965511,0.0002425194,0.6471407,0.5077688,-0.04602696
3.3,1.104528,45,1.951462,-0.001302376,0.6788158,0.5169066,0.1194027
3.3,1.241922,45,1.88385,0.002579972,0.8361847,0.5937386,0.2663379
3.3,1.374607,45,1.768705,0.003338702,1.027108,0.6645891,0.4638439
3.3,1.5,45,1.643321,0.0004827139,1.213333,0.7548748,0.6328389
3.3,1.615661,45,1.507993,-0.0005870971,1.36393,0.7876959,0.7510365
3.3,1.71934,45,1.363265,-0.003479581,1.455951,0.8370271,0.8724461
3.3,1.809017,45,1.186113,-0.01221989,1.518804,0.8729981,0.8975775
3.3,1.882948,45,0.9057069,-0.03236588,1.60386,0.9052266,0.9525488
3.3,1.939693,45,0.4420383,-0.04665196,1.595863,0.7879437,1.382988
3.3,1.978148,45,0.0002442306,-0.000211756,0.1083922,0.08767637,-0.002662558
3.3,1.997564,45,8.854172e-05,1.40109e-06,0.06330895,0.00488358,-1.254401e-05
3.4,0,45,2.616363e-15,2.339569e-18,2.141298e-13,7.885909e-16,2.900408e-30
3.4,0.009731931,45,0.000331029,0.0004326582,0.1026677,0.05879256,-0.002396881
3.4,0.0387383,45,0.2216512,-0.02797614,1.52813,0.6090007,-0.2365009
3.4,0.08645454,45,0.6906958,0.02804385,1.574461,0.9015052,-1.149407
3.4,0.1519519,45,1.039187,0.01127923,1.618685,0.913826,-1.135033
3.4,0.2339556,45,1.26859,0.003634164,1.504304,0.8311034,-0.9158995
3.4,0.3308694,45,1.430422,-0.009320618,1.422403,0.8125364,-0.8120254
3.4,0.4408071,45,1.563843,-0.0105915,1.327193,0.773308,-0.6752193
3.4,0.5616289,45,1.698195,-0.00605521,1.12986,0.698799,-0.5047324
3.4,0.690983,45,1.824552,-0.000883579,0.9370477,0.6433125,-0.347216
3.4,0.8263518,45,1.922405,0.001328529,0.7540978,0.5359492,-0.2203774
3.4,0.9651005,45,1.964946,-6.868242e-05,0.6161321,0.4878212,-0.01020344
3.4,1.104528,45,1.952363,0.0005353016,0.6589706,0.5149884,0.1102738
3.4,1.241922,45,1.882902,-0.001120209,0.8318437,0.5798175,0.2809325
3.4,1.374607,45,1.768773,0.003867571,1.029207,0.6936988,0.3935096
3.4,1.5,45,1.641261,0.004422807,1.195342,0.712048,0.5506412
3.4,1.615661,45,1.508989,0.01124581,1.355503,0.8180603,0.8068822
3.4,1.71934,45,1.360329,0.006064057,1.449609,0.8321317,0.8937619
3.4,1.809017,45,1.183711,-0.006578152,1.497419,0.8506167,0.9588216
3.4,1.882948,45,0.9062421,-0.01720882,1.603388,0.9116563,1.188652
3.4,1.939693,45,0.4992172,-0.02647553,1.630633,0.8468464,1.299302
3.4,1.978148,45,0.0008981651,-0.0004769777,0.2579728,0.2031476,0.04732644
3.4,1.997564,45,0.0002134885,-8.187114e-05,0.07702075,0.01059911,0.0002801697
3.5,0,45,2.601691e-15,6.799509e-18,2.135252e-13,8.20584e-16,1.291954e-29
3.5,0.009731931,45,0.000182903,7.306113e-05,0.07736538,0.02911566,-0.001243846
3.5,0.0387383,45,0.1132861,-0.001819675,1.143249,0.2423053,-0.08932848
3.5,0.08645454,45,0.7414899,-0.01661333,1.461451,0.9205632,-1.119364
3.5,0.1519519,45,1.053405,-0.00734872,1.609917,0.9136288,-1.206772
3.5,0.2339556,45,1.267279,-0.0009890215,1.474795,0.8513798,-0.9555144
3.5,0.3308694,45,1.426501,-0.00397314,1.414814,0.814984,-0.7745675
3.5,0.4408071,45,1.565352,-0.009563883,1.302132,0.7510259,-0.712705
3.5,0.5616289,45,1.700539,-0.01183721,1.101565,0.7104731,-0.5233026
3.5,0.690983,45,1.825536,-0.002388977,0.9469395,0.6323283,-0.3207968
3.5,0.8263518,45,1.921516,-0.00348526,0.7451861,0.5765957,-0.2308104
3.5,0.9651005,45,1.966506,0.0002648034,0.61136,0.5115764,-0.04465204
3.5,1.104528,45,1.953183,0.002549503,0.6387486,0.5184215,0.1135453
3.5,1.241922,45,1.884376,0.00211585,0.8187678,0.5983454,0.303687
3.5,1.374607,45,1.771947,0.005658266,1.012784,0.6621704,0.4149701
3.5,1.5,45,1.633845,0.009126248,1.238683,0.7410326,0.6885093
3.5,1.615661,45,1.506731,0.009581955,1.354973,0.7963237,0.7659965
3.5,1.71934,45,1.359033,0.00311308,1.459194,0.8363638,0.9143951
3.5,1.809017,45,1.18529,0.003941482,1.504714,0.857475,0.9675351
3.5,1.882948,45,0.9231275,0.004894173,1.608374,0.9234476,1.209319
3.5,1.939693,45,0.5995058,0.04403422,1.885546,0.7782886,0.01793822
3.5,1.978148,45,0.0002255289,-0.0001611617,0.1306696,0.08541368,0.007673147
3.5,1.997564,45,0.0001492309,-1.622844e-05,0.05946773,0.005463369,0.0001703284
0,0,46,2.543632e-15,4.010019e-18,2.131211e-13,8.127454e-16,-1.7073e-29
0,0.009731931,46,-0.0001166335,-1.191696e-05,0.05804979,0.0177112,3.443611e-05
0,0.0387383,46,-0.0001389369,-5.534332e-05,0.2656796,0.1239821,-0.01468693
0,0.08645454,46,0.7649806,-0.008120923,1.489828,0.8600409,-1.016731
0,0.1519519,46,1.060835,-0.001482706,1.579786,0.8992437,-1.105485
0,0.2339556,46,1.27145,-0.01098496,1.457345,0.8398728,-0.8007328
0,0.3308694,46,1.425201,-0.005721281,1.403442,0.7935479,-0.7426509
0,0.4408071,46,1.559726,-0.01286127,1.318493,0.7887154,-0.7907427
0,0.5616289,46,1.694634,-0.008805937,1.108397,0.7028012,-0.548821
0,0.690983,46,1.826902,-0.001420759,0.9249746,0.6533014,-0.3919234
0,0.8263518,46,1.921385,-0.002705124,0.7300774,0.5727064,-0.210157
0,0.9651005,46,1.96441,0.001502746,0.6017762,0.4964039,-0.02944796
0,1.104528,46,1.953911,0.003139207,0.6323908,0.5402204,0.1005978
0,1.241922,46,1.883011,0.0007479795,0.808098,0.6080709,0.2674878
0,1.374607,46,1.769861,0.003137489,1.034259,0.681656,0.5112519
0,1.5,46,1.634148,0.01317456,1.225358,0.7329454,0.6405655
0,1.615661,46,1.503702,0.01086158,1.353654,0.8033194,0.8320251
0,1.71934,46,1.357639,0.008555627,1.467673,0.8346598,0.8590861
0,1.809017,46,1.191367,0.01091496,1.465685,0.8702611,0.8787915
0,1.882948,46,0.9329855,-0.0009837778,1.596806,0.9026046,1.148986
0,1.939693,46,0.508425,0.03596069,1.791801,0.6004638,0.3164191
0,1.978148,46,-0.0001339037,-8.335187e-05,0.07518612,0.05350243,0.0008567694
0,1.997564,46,-0.0001142515,-5.545972e-06,0.04555374,0.003303661,-7.628838e-06
0.1,0,46,2.440173e-15,8.613807e-18,2.130457e-13,7.981804e-16,-1.856528e-31
0.1,0.009731931,46,0.0002256652,-8.29251e-05,0.05300678,0.01488969,-0.0002270032
0.1,0.0387383,46,0.0004178617,-0.0008531599,0.2350671,0.0946175,-0.004703558
0.1,0.08645454,46,0.7797388,-0.004716509,1.570372,0.7588438,-0.7223539
0.1,0.1519519,46,1.053221,0.00328431,1.577363,0.8530043,-0.994255
0.1,0.2339556,46,1.272784,-0.007076636,1.456924,0.8031294,-0.7981743
0.1,0.3308694,46,1.425838,-0.01680496,1.403116,0.8388445,-0.8469773
0.1,0.4408071,46,1.561346,-0.01386744,1.300948,0.7943947,-0.7000707
0.1,0.5616289,46,1.694046,-0.00788998,1.165487,0.7493574,-0.6660583
0.1,0.690983,46,1.826618,-0.001708826,0.9353046,0.6408897,-0.3399122
0.1,0.8263518,46,1.918271,0.001103944,0.7337102,0.5408726,-0.1744785
0.1,0.9651005,46,1.96705,-0.001470261,0.614153,0.4947504,-0.04841894
0.1,1.104528,46,1.954245,0.0003637171,0.64451,0.5094516,0.1002846
0.1,1.241922,46,1.883669,-0.001133434,0.8134872,0.5807869,0.2277764
0.1,1.374607,46,1.768017,0.005392566,1.017823,0.6974888,0.4742066
0.1,1.5,46,1.634063,0.008798397,1.231513,0.7774554,0.6775853
0.1,1.615661,46,1.501077,0.01541766,1.350482,0.8227973,0.8330713
0.1,1.71934,46,1.358943,0.01771407,1.438218,0.8323601,0.8451712
0.1,1.809017,46,1.184129,0.003421645,1.486832,0.8176279,0.8599721
0.1,1.882948,46,0.9485907,-0.00257528,1.571525,0.8561097,0.9179384
0.1,1.939693,46,0.3177321,0.004345836,1.697725,0.5202395,0.5090516
0.1,1.978148,46,0.0003054133,0.0002673787,0.06381351,0.04401386,0.0008498403
0.1,1.997564,46,0.0001767066,1.475585e-05,0.04221203,0.002789237,3.429713e-05
0.2,0,46,2.488073e-15,1.72247e-18,2.129951e-13,7.841722e-16,-1.193338e-29
0.2,0.009731931,46,0.0001325614,-4.8196e-05,0.07221249,0.02890112,9.627913e-06
0.2,0.0387383,46,0.1291555,0.01377611,1.068097,0.4096919,-0.4455775
0.2,0.08645454,46,0.7599127,0.02571391,1.553882,0.8282922,-1.062693
0.2,0.1519519,46,1.056845,0.005345611,1.593171,0.8866352,-1.055307
0.2,0.2339556,46,1.263672,-0.007204159,1.539581,0.8203456,-0.9196066
0.2,0.3308694,46,1.42795,-0.01831979,1.398156,0.838189,-0.8519619
0.2,0.4408071,46,1.563851,-0.01463892,1.290516,0.787351,-0.7371492
0.2,0.5616289,46,1.692338,-0.005282044,1.126524,0.7174243,-0.6026056
0.2,0.690983,46,1.825026,-0.0008762421,0.9128253,0.6214593,-0.3019669
0.2,0.8263518,46,1.916857,-0.003768818,0.7460063,0.5696425,-0.2060337
0.2,0.9651005,46,1.965925,-0.0004681345,0.6203349,0.4995739,-0.04776581
0.2,1.104528,46,1.951164,-0.001951847,0.6511045,0.5210658,0.09015282
0.2,1.241922,46,1.882979,0.002371821,0.8081826,0.6043422,0.2565201
0.2,1.374607,46,1.767148,5.837957e-05,1.03188,0.6699442,0.4331031
0.2,1.5,46,1.633885,0.0110273,1.214278,0.766334,0.6641891
0.2,1.615661,46,1.50262,0.01691202,1.329922,0.8140717,0.7848308
0.2,1.71934,46,1.358014,0.01384518,1.45733,0.8409194,0.8945064
0.2,1.809017,46,1.174313,0.0008963658,1.559991,0.8524903,1.009011
0.2,1.882948,46,0.9421295,-0.01718453,1.528788,0.8840971,0.9346208
0.2,1.939693,46,0.5037637,-0.03127262,1.596823,0.760164,1.118975
0.2,1.978148,46,0.0003821246,0.000135771,0.09905466,0.09796868,0.0003837388
0.2,1.997564,46,0.0001077869,9.084007e-06,0.05599236,0.00533177,-1.083691e-06
0.3,0,46,2.521228e-15,-4.384438e-18,2.132659e-13,7.665881e-16,7.749376e-30
0.3,0.009731931,46,0.0002690238,0.0003668252,0.07365862,0.03676367,-0.0008727819
0.3,0.0387383,46,0.1379006,-0.04411326,1.125169,0.4194475,0.05885678
0.3,0.08645454,46,0.7796627,0.02085535,1.480351,0.8420309,-0.9711962
0.3,0.1519519,46,1.053429,0.0110343,1.540933,0.8870259,-0.9758992
0.3,0.2339556,46,1.256113,-0.004552159,1.54578,0.8478275,-0.9732188
0.3,0.3308694,46,1.423066,-0.005674389,1.399295,0.8168101,-0.8101808
0.3,0.4408071,46,1.563467,-0.01611243,1.288504,0.7905645,-0.7754825
0.3,0.5616289,46,1.692918,-0.007342361,1.147792,0.7157705,-0.5706293
0.3,0.690983,46,1.816951,-0.004630718,0.9358458,0.6396415,-0.3707033
0.3,0.8263518,46,1.91743,-0.003845169,0.7433385,0.5758648,-0.2093425
0.3,0.9651005,46,1.967359,-0.001868135,0.5941577,0.5075784,-0.0594641
0.3,1.104528,46,1.952315,0.00187109,0.6549339,0.5410102,0.1184184
0.3,1.241922,46,1.879794,0.004653262,0.849657,0.6084828,0.2955958
0.3,1.374607,46,1.76287,0.003526268,1.04019,0.6819896,0.4159959
0.3,1.5,46,1.643426,0.01009335,1.180526,0.7502504,0.6187287
0.3,1.615661,46,1.500805,0.01544419,1.355717,0.8212978,0.8339906
0.3,1.71934,46,1.357158,0.003888916,1.447772,0.814895,0.8310594
0.3,1.809017,46,1.165244,-0.00198596,1.602687,0.8728886,1.116927
0.3,1.882948,46,0.9478543,-0.01011698,1.477406,0.8652508,0.9256251
0.3,1.939693,46,0.5880012,-0.01262969,1.904406,0.7482711,1.034279
0.3,1.978148,46,0.001359854,-0.0009373025,0.1184197,0.1354009,0.01019503
0.3,1.997564,46,0.0001521258,-6.410761e-05,0.05648671,0.006667721,0.0001174238
0.4,0,46,2.600756e-15,-1.456665e-18,2.128948e-13,8.002119e-16,8.051133e-30
0.4,0.009731931,46,0.0001100083,-1.129396e-06,0.103879,0.03792765,-0.001287886
0.4,0.0387383,46,0.1884114,0.007768104,1.294193,0.5231211,-0.5483776
0.4,0.08645454,46,0.7688644,0.02082244,1.511232,0.8073062,-0.9513874
0.4,0.1519519,46,1.040685,0.004037169,1.525036,0.8993965,-0.9314099
0.4,0.2339556,46,1.250974,-0.005611584,1.569619,0.859387,-1.05625
0.4,0.3308694,46,1.425803,-0.002915378,1.415915,0.8314354,-0.9097677
0.4,0.4408071,46,1.563356,-0.008908658,1.303843,0.7914499,-0.7313894
0.4,0.5616289,46,1.698683,-0.007422792,1.11309,0.7250458,-0.5866143
0.4,0.690983,46,1.821439,0.001439093,0.9334962,0.6278766,-0.3490024
0.4,0.8263518,46,1.914915,0.0005866658,0.7548584,0.568298,-0.2060301
0.4,0.9651005,46,1.96934,-0.001113396,0.6197595,0.5333268,-0.03981638
0.4,1.104528,46,1.951184,0.0001263402,0.6685904,0.5425011,0.0936484
0.4,1.241922,46,1.877172,-0.002458206,0.8495234,0.5840242,0.2902462
0.4,1.374607,46,1.766494,0.0001314861,1.00894,0.6560329,0.388918
0.4,1.5,46,1.644437,0.008266504,1.153828,0.7500832,0.6356423
0.4,1.615661,46,1.504206,0.009228968,1.363087,0.8259309,0.8682883
0.4,1.71934,46,1.357746,0.00319157,1.487466,0.8276071,0.8951969
0.4,1.809017,46,1.151694,8.858081e-05,1.587565,0.8546845,1.02425
0.4,1.882948,46,0.9324682,-0.01102825,1.504947,0.8624509,0.9854338
0.4,1.939693,46,0.580175,-0.01603007,1.955001,0.7320679,1.051765
0.4,1.978148,46,0.00903178,0.002190073,0.4053758,0.2443565,0.09021898
0.4,1.997564,46,7.224649e-05,1.698538e-05,0.07763801,0.006437514,0.0001699872
0.5,0,46,2.628957e-15,-4.240536e-18,2.12878e-13,8.138002e-16,4.594403e-30
0.5,0.009731931,46,-8.288077e-05,4.654454e-05,0.08944985,0.03943741,-0.001608735
0.5,0.0387383,46,0.001068428,0.001002288,0.4497616,0.1777712,-0.04134347
0.5,0.08645454,46,0.7726792,-0.01302115,1.509845,0.8248478,-0.8993994
0.5,0.1519519,46,1.048874,-0.01229759,1.532129,0.8473915,-1.025311
0.5,0.2339556,46,1.246382,-0.01885803,1.576041,0.869634,-1.076946
0.5,0.3308694,46,1.430416,-0.01425452,1.409941,0.85088,-0.9988121
0.5,0.4408071,46,1.56978,-0.006544491,1.258869,0.8025639,-0.7545988
0.5,0.5616289,46,1.70131,-0.003608398,1.113695,0.7260274,-0.5860605
0.5,0.690983,46,1.82209,-0.001766637,0.9187516,0.6198199,-0.3773414
0.5,0.8263518,46,1.912953,0.0004561516,0.754908,0.5574457,-0.1837551
0.5,0.9651005,46,1.967842,-0.0004441507,0.6405628,0.5374815,-0.04054757
0.5,1.104528,46,1.95173,2.053219e-05,0.6744478,0.5406904,0.1092915
0.5,1.241922,46,1.875527,-0.0003010227,0.839944,0.5921102,0.3002772
0.5,1.374607,46,1.771116,0.003542634,0.9948537,0.6587606,0.4598786
0.5,1.5,46,1.649488,0.001494292,1.167943,0.7570923,0.6468662
0.5,1.615661,46,1.509194,0.01368546,1.338958,0.833402,0.8855469
0.5,1.71934,46,1.364619,0.01576771,1.497627,0.8491444,0.9412658
0.5,1.809017,46,1.162202,0.01866545,1.574018,0.8897144,1.152339
0.5,1.882948,46,0.9366124,0.011777,1.481713,0.8645832,0.9603393
0.5,1.939693,46,0.6049112,0.03405789,2.006157,0.7382459,0.1516081
0.5,1.978148,46,0.0003026277,-0.0001148711,0.1446325,0.1126412,0.01392106
0.5,1.997564,46,8.422588e-07,-1.480373e-05,0.06821536,0.007377237,0.0001821923
0.6,0,46,2.692124e-15,-1.317835e-19,2.132117e-13,7.699555e-16,1.621905e-29
0.6,0.009731931,46,0.0001401288,-8.6078e-06,0.05299394,0.01438219,1.503219e-05
0.6,0.0387383,46,0.0001756314,-0.0003160057,0.2310913,0.09272151,-0.001552068
0.6,0.08645454,46,0.7948976,-0.01149874,1.616008,0.7531083,-0.7406837
0.6,0.1519519,46,1.060866,-0.01666828,1.489424,0.8823606,-0.9688865
0.6,0.2339556,46,1.256098,-0.02502165,1.584024,0.9136761,-1.206104
0.6,0.3308694,46,1.432087,-0.0175726,1.408943,0.8647081,-1.009851
0.6,0.4408071,46,1.580578,-0.006725072,1.242242,0.7745248,-0.7098515
0.6,0.5616289,46,1.701697,-0.002161776,1.099835,0.703117,-0.552675
0.6,0.690983,46,1.820049,-0.00343261,0.9368064,0.6457139,-0.3929819
0.6,0.8263518,46,1.914477,0.003025124,0.759424,0.5585839,-0.2026118
0.6,0.9651005,46,1.968098,0.0008124376,0.6383066,0.5049633,-0.04548755
