x,y,U,V,urms,vrms,uv
0,1.524,1.6203,-0.0039602,0.20221,0.12828,0.011107
0,1.5299,1.614,-0.0040268,0.2036,0.12874,0.011224
0,1.5358,1.6076,-0.0040801,0.20498,0.12915,0.011333
0,1.5417,1.6012,-0.0041207,0.20629,0.12954,0.011432
0,1.5476,1.5948,-0.0041555,0.20752,0.12991,0.01153
0,1.5534,1.5883,-0.0041879,0.20865,0.13027,0.011632
0,1.5592,1.5817,-0.004233,0.2098,0.13063,0.011741
0,1.565,1.5752,-0.0042938,0.21093,0.13099,0.011851
0,1.5707,1.5686,-0.0043748,0.21209,0.13137,0.011966
0,1.5764,1.5621,-0.0044616,0.2132,0.13176,0.012082
0,1.5821,1.5556,-0.004554,0.21427,0.13216,0.012201
0,1.5878,1.5491,-0.0046489,0.21528,0.13257,0.012316
0,1.5934,1.5425,-0.0047531,0.21635,0.13298,0.01243
0,1.599,1.536,-0.0048599,0.21748,0.1334,0.01254
0,1.6046,1.5294,-0.004968,0.21865,0.13382,0.012652
0,1.6101,1.5229,-0.0050624,0.2198,0.13422,0.012759
0,1.6157,1.5162,-0.0051486,0.22092,0.1346,0.012864
0,1.6211,1.5097,-0.0052274,0.22193,0.13497,0.012961
0,1.6266,1.503,-0.0053068,0.2229,0.13532,0.013056
0,1.632,1.4964,-0.00538,0.22379,0.1357,0.013148
0,1.6374,1.4896,-0.0054448,0.22469,0.13608,0.013245
0,1.6428,1.4828,-0.0054897,0.22558,0.13646,0.013346
0,1.6481,1.4759,-0.0055147,0.22647,0.13681,0.013457
0,1.6534,1.469,-0.0055121,0.22732,0.13715,0.013567
0,1.6587,1.462,-0.0054938,0.22819,0.13746,0.013677
0,1.6639,1.455,-0.0054639,0.22904,0.13775,0.013783
0,1.6691,1.4479,-0.0054393,0.22988,0.13804,0.01389
0,1.6743,1.4409,-0.0054254,0.23067,0.13835,0.013991
0,1.6794,1.4339,-0.0054291,0.23145,0.13868,0.014089
0,1.6845,1.4268,-0.0054285,0.23222,0.13902,0.01418
0,1.6896,1.4196,-0.005418,0.23305,0.13937,0.014273
0,1.6947,1.4123,-0.0053841,0.23394,0.13972,0.014363
0,1.6997,1.4049,-0.0053414,0.23489,0.14006,0.014449
0,1.7046,1.3975,-0.0052827,0.23589,0.14037,0.014525
0,1.7096,1.3899,-0.0052222,0.23692,0.14064,0.014602
0,1.7145,1.3822,-0.0051615,0.23791,0.14087,0.014684
0,1.7193,1.3745,-0.0051139,0.23883,0.14108,0.014773
0,1.7242,1.3668,-0.0050609,0.23967,0.14131,0.014862
0,1.729,1.3589,-0.0050038,0.24049,0.14152,0.014957
0,1.7337,1.3511,-0.0049339,0.2413,0.14172,0.015054
0,1.7385,1.3431,-0.0048675,0.24215,0.14189,0.015157
0,1.7431,1.3351,-0.0047983,0.24297,0.14204,0.015254
0,1.7478,1.3271,-0.0047378,0.24374,0.14221,0.015346
0,1.7524,1.3189,-0.0046748,0.24442,0.14242,0.015432
0,1.757,1.3105,-0.0046129,0.24504,0.14267,0.015515
0,1.7615,1.3021,-0.0045403,0.24557,0.14294,0.01558
0,1.766,1.2936,-0.0044692,0.24605,0.14322,0.015629
0,1.7705,1.2851,-0.0043924,0.24649,0.14352,0.015663
0,1.7749,1.2764,-0.0043218,0.24693,0.14383,0.015695
0,1.7793,1.2677,-0.0042608,0.24733,0.14415,0.015723
0,1.7837,1.2588,-0.0042325,0.24771,0.14447,0.01576
0,1.788,1.2498,-0.0042292,0.24802,0.14477,0.015799
0,1.7923,1.2406,-0.0042546,0.2483,0.145,0.015842
0,1.7965,1.2312,-0.0042933,0.24855,0.14518,0.015878
0,1.8007,1.2217,-0.0043548,0.24882,0.14531,0.015913
0,1.8049,1.212,-0.0044242,0.24911,0.1454,0.015943
0,1.809,1.2021,-0.0045033,0.2495,0.14545,0.015981
0,1.8131,1.1921,-0.0045767,0.24993,0.14549,0.016023
0,1.8171,1.182,-0.004643,0.25036,0.14551,0.016073
0,1.8211,1.1717,-0.0046741,0.25076,0.14552,0.016119
0,1.8251,1.1612,-0.0046665,0.25116,0.14551,0.016167
0,1.829,1.1504,-0.0046199,0.25154,0.14548,0.016211
0,1.8329,1.1395,-0.0045621,0.25192,0.14543,0.016254
0,1.8368,1.1284,-0.0045077,0.25226,0.14538,0.016284
0,1.8406,1.1171,-0.0044772,0.25261,0.14535,0.016313
0,1.8443,1.1056,-0.0044642,0.25295,0.14532,0.016336
0,1.848,1.0939,-0.0044639,0.25334,0.14529,0.016362
0,1.8517,1.082,-0.0044519,0.25375,0.14526,0.016384
0,1.8554,1.0698,-0.0044234,0.25415,0.14523,0.016407
0,1.859,1.0574,-0.0043687,0.25453,0.14518,0.016424
0,1.8625,1.0445,-0.0043079,0.25492,0.14512,0.016443
0,1.866,1.0314,-0.0042527,0.25531,0.14504,0.016455
0,1.8695,1.0178,-0.004219,0.25569,0.14496,0.016461
